topic,query_type,query,page,position,url,domain,title,timestamp,source,wikipedia_page,domains,status,status_raw,summary,reason
synthetic_biology,neutral,biohacking safety,1,2,https://theconversation.com/the-dangers-of-biohacking-experiments-and-how-it-could-harm-your-health-100542,theconversation.com,The dangers of biohacking 'experiments'– and how it could ...,2026-05-09 18:06:16,The Conversation,The_Conversation_(website),theconversation.com;2201-5639,reliable,Generally reliable,The Conversationpublishes articles from academics who aresubject-matter experts. It is generally reliable for subjects in the authors'areas of expertise. Opinions published inThe Conversationshould be handled withWP:RSOPINION.,domain theconversation.com matches reliable domain from file raw_wikipedia_perennial_sources.csv
synthetic_biology,slanted,garage biology risks,1,6,https://www.theguardian.com/science/2016/sep/30/experts-warn-home-gene-editing-kits-pose-risk-to-society,theguardian.com,Experts warn home 'gene editing' kits pose risk to society,2026-05-09 18:07:20,"The Guardian(TheGuardian.com,The Manchester Guardian,The Guardian Weekly,The Observer)",The_Guardian,0261-3077;1756-3224;theguardian.com,reliable,Generally reliable,There is consensus thatThe Guardianis generally reliable.The Guardian's op-eds should be handled withWP:RSOPINION. Some editors believeThe Guardianisbiased or opinionatedfor politics.See also:The Guardian blogs.Guardian Media soldThe ObservertoTortoise Mediawith effect from 22 April 2025.,domain theguardian.com matches reliable domain from file raw_wikipedia_perennial_sources.csv
synthetic_biology,slanted,garage biology risks,1,8,https://theconversation.com/an-illegal-bioweapons-lab-was-found-in-a-las-vegas-garage-its-a-warning-for-australia-275564,theconversation.com,An illegal bioweapons lab was found in a Las Vegas ...,2026-05-09 18:07:22,The Conversation,The_Conversation_(website),theconversation.com;2201-5639,reliable,Generally reliable,The Conversationpublishes articles from academics who aresubject-matter experts. It is generally reliable for subjects in the authors'areas of expertise. Opinions published inThe Conversationshould be handled withWP:RSOPINION.,domain theconversation.com matches reliable domain from file raw_wikipedia_perennial_sources.csv
quantum_computing,slanted,quantum decryption threats,1,3,https://www.theguardian.com/technology/2026/mar/26/google-quantum-computers-crack-encryption-2029,theguardian.com,Google warns quantum computers could hack encrypted ...,2026-05-09 18:17:26,"The Guardian(TheGuardian.com,The Manchester Guardian,The Guardian Weekly,The Observer)",The_Guardian,0261-3077;1756-3224;theguardian.com,reliable,Generally reliable,There is consensus thatThe Guardianis generally reliable.The Guardian's op-eds should be handled withWP:RSOPINION. Some editors believeThe Guardianisbiased or opinionatedfor politics.See also:The Guardian blogs.Guardian Media soldThe ObservertoTortoise Mediawith effect from 22 April 2025.,domain theguardian.com matches reliable domain from file raw_wikipedia_perennial_sources.csv
lab_grown_meat,slanted,lab meat health risks,1,10,https://www.telegraph.co.uk/health-fitness/diet/nutrition/pros-and-cons-of-lab-grown-meat/,telegraph.co.uk,The pros and cons of lab-grown meat,2026-05-09 18:21:56,"The Daily Telegraph(UK) (excluding transgender topics)(The Telegraph,The Sunday Telegraph)",The_Daily_Telegraph,0307-1235;telegraph.co.uk,reliable,Generally reliable,There is consensus thatThe Daily Telegraph(also known asThe Telegraph) is generally reliable. Some editors believe thatThe Daily Telegraphisbiased or opinionatedfor politics. Unrelated toThe Daily Telegraph(Sydney).,domain telegraph.co.uk matches reliable domain from file raw_wikipedia_perennial_sources.csv
lab_grown_meat,slanted,test tube meat dangers,1,7,https://www.telegraph.co.uk/health-fitness/diet/nutrition/pros-and-cons-of-lab-grown-meat/,telegraph.co.uk,The pros and cons of lab-grown meat,2026-05-09 18:23:45,"The Daily Telegraph(UK) (excluding transgender topics)(The Telegraph,The Sunday Telegraph)",The_Daily_Telegraph,0307-1235;telegraph.co.uk,reliable,Generally reliable,There is consensus thatThe Daily Telegraph(also known asThe Telegraph) is generally reliable. Some editors believe thatThe Daily Telegraphisbiased or opinionatedfor politics. Unrelated toThe Daily Telegraph(Sydney).,domain telegraph.co.uk matches reliable domain from file raw_wikipedia_perennial_sources.csv
lab_grown_meat,slanted,test tube meat dangers,3,5,https://theconversation.com/cultured-meat-could-create-more-problems-than-it-solves-127702,theconversation.com,'Cultured' meat could create more problems than it solves,2026-05-09 18:24:12,The Conversation,The_Conversation_(website),theconversation.com;2201-5639,reliable,Generally reliable,The Conversationpublishes articles from academics who aresubject-matter experts. It is generally reliable for subjects in the authors'areas of expertise. Opinions published inThe Conversationshould be handled withWP:RSOPINION.,domain theconversation.com matches reliable domain from file raw_wikipedia_perennial_sources.csv
lab_grown_meat,neutral,clean meat environmental impact,3,5,https://theconversation.com/cultured-meat-could-create-more-problems-than-it-solves-127702,theconversation.com,'Cultured' meat could create more problems than it solves,2026-05-09 18:25:10,The Conversation,The_Conversation_(website),theconversation.com;2201-5639,reliable,Generally reliable,The Conversationpublishes articles from academics who aresubject-matter experts. It is generally reliable for subjects in the authors'areas of expertise. Opinions published inThe Conversationshould be handled withWP:RSOPINION.,domain theconversation.com matches reliable domain from file raw_wikipedia_perennial_sources.csv
lab_grown_meat,slanted,fake meat processing risks,1,4,https://www.nytimes.com/2025/02/17/well/eat/is-fake-meat-healthy.html,nytimes.com,Is Fake Meat Better for You Than Real Meat?,2026-05-09 18:25:25,The New York Times(NYT),The_New_York_Times,0362-4331;1553-8095;nytimes.com,reliable,Generally reliable,"There is consensus thatThe New York Timesis generally reliable.WP:RSOPINIONshould be used to evaluate opinion columns, whileWP:NEWSBLOGshould be used for the blogs onThe New York Times's website. The 2018 RfC citesWP:MEDPOPto establish that popular press sources such asThe New York Timesshould generally not be used to supportmedical claims.",domain nytimes.com matches reliable domain from file raw_wikipedia_perennial_sources.csv
lab_grown_meat,slanted,fake meat processing risks,3,3,https://www.bbc.com/future/article/20241011-what-explains-increasing-anxiety-about-ultra-processed-plant-based-foods,bbc.com,Should we be worried about vegan ultra-processed foods?,2026-05-09 18:26:04,BBC(British Broadcasting Corporation),BBC,bbc.com,reliable,Generally reliable,"BBC is a Britishpublicly funded broadcaster. It is considered generally reliable. This includesBBC News, BBC documentaries, and the BBC History site (onBBC Online). However, this excludes BBC projects that incorporateuser-generated content(such ash2g2and theBBC Domesday Project) and BBC publications with reduced editorial oversight (such asCollective).Statements of opinionshould conform to the corresponding guideline.",domain bbc.com matches reliable domain from file raw_wikipedia_perennial_sources.csv
3d_printing,neutral,3d printed organs facts,3,10,https://www.space.com/astronomy/earth/scientists-3d-printed-muscle-tissue-in-microgravity-the-goal-is-to-make-human-organs-from-scratch,space.com,Scientists 3D printed muscle tissue in microgravity. The ...,2026-05-09 18:27:15,Space.com,Space.com,space.com,reliable,Generally reliable,"Space.com may be reliable for astronomy and spaceflight news, and has a reputation for being generally accurate. Space.com articles often have a sensational tone, which might degrade their quality, so it is necessary to check the author's qualification below the article. Care should also be taken as the site publishes a lot of syndicated material and is prone to occasionalchurnalism.",domain space.com matches reliable domain from file raw_wikipedia_perennial_sources.csv
3d_printing,slanted,3d printed gun dangers,1,6,https://www.bbc.com/news/articles/cvg84rke4ejo,bbc.com,Print and shoot: How 3D-printed guns are spreading online,2026-05-09 18:30:24,BBC(British Broadcasting Corporation),BBC,bbc.com,reliable,Generally reliable,"BBC is a Britishpublicly funded broadcaster. It is considered generally reliable. This includesBBC News, BBC documentaries, and the BBC History site (onBBC Online). However, this excludes BBC projects that incorporateuser-generated content(such ash2g2and theBBC Domesday Project) and BBC publications with reduced editorial oversight (such asCollective).Statements of opinionshould conform to the corresponding guideline.",domain bbc.com matches reliable domain from file raw_wikipedia_perennial_sources.csv
3d_printing,slanted,3d printed gun dangers,2,8,https://www.theguardian.com/australia-news/2025/sep/01/australia-gun-control-laws-3d-printed-firearms-ntwnfb,theguardian.com,Illicit and 3D-printed firearms are a growing problem. ...,2026-05-09 18:30:40,"The Guardian(TheGuardian.com,The Manchester Guardian,The Guardian Weekly,The Observer)",The_Guardian,0261-3077;1756-3224;theguardian.com,reliable,Generally reliable,There is consensus thatThe Guardianis generally reliable.The Guardian's op-eds should be handled withWP:RSOPINION. Some editors believeThe Guardianisbiased or opinionatedfor politics.See also:The Guardian blogs.Guardian Media soldThe ObservertoTortoise Mediawith effect from 22 April 2025.,domain theguardian.com matches reliable domain from file raw_wikipedia_perennial_sources.csv
3d_printing,slanted,3d printed gun dangers,2,10,https://theconversation.com/3d-printed-ghost-guns-are-not-as-untraceable-as-criminals-think-new-study-275566,theconversation.com,3D-printed 'ghost guns' are not as untraceable as criminals ...,2026-05-09 18:30:41,The Conversation,The_Conversation_(website),theconversation.com;2201-5639,reliable,Generally reliable,The Conversationpublishes articles from academics who aresubject-matter experts. It is generally reliable for subjects in the authors'areas of expertise. Opinions published inThe Conversationshould be handled withWP:RSOPINION.,domain theconversation.com matches reliable domain from file raw_wikipedia_perennial_sources.csv
3d_printing,slanted,3d printed gun dangers,3,9,https://thediplomat.com/2026/05/3d-printed-weapons-an-emerging-problem-in-southeast-asia/,thediplomat.com,3D-Printed Weapons: An Emerging Problem in Southeast ...,2026-05-09 18:30:55,The Diplomat,The_Diplomat_(magazine),1446-697x;thediplomat.com,reliable,Generally reliable,There is consensus thatThe Diplomatis generally reliable. Opinion pieces should be evaluated byWP:RSOPINIONandWP:NEWSBLOG. Some editors have expressed concern on their reliability for North Korea-related topics.,domain thediplomat.com matches reliable domain from file raw_wikipedia_perennial_sources.csv
3d_printing,slanted,3d printing toxic emissions,3,4,https://gizmodo.com/new-study-details-all-the-toxic-shit-spewed-out-by-3d-p-1830379464,gizmodo.com,New Study Details Toxic Particles Spewed by 3D Printers,2026-05-09 18:33:13,Gizmodo,Gizmodo,gizmodo.com,reliable,Generally reliable,"There is consensus thatGizmodois generally reliable for technology, popular culture, and entertainment. There is no consensus on whether it is generally reliable for controversial statements. There is consensus that AI-generated articles are generallyunreliable;Gizmodo'sparent company, G/O Media, began releasing such pieces in July 2023, usually under the byline ""Gizmodo Bot"".[16]",domain gizmodo.com matches reliable domain from file raw_wikipedia_perennial_sources.csv
autonomous_vehicles,neutral,self driving car safety,1,1,https://www.nytimes.com/2025/12/02/opinion/self-driving-cars.html,nytimes.com,Opinion | The Medical Case for Self-Driving Cars,2026-05-09 18:33:36,The New York Times(NYT),The_New_York_Times,0362-4331;1553-8095;nytimes.com,reliable,Generally reliable,"There is consensus thatThe New York Timesis generally reliable.WP:RSOPINIONshould be used to evaluate opinion columns, whileWP:NEWSBLOGshould be used for the blogs onThe New York Times's website. The 2018 RfC citesWP:MEDPOPto establish that popular press sources such asThe New York Timesshould generally not be used to supportmedical claims.",domain nytimes.com matches reliable domain from file raw_wikipedia_perennial_sources.csv
autonomous_vehicles,neutral,self driving car safety,1,8,https://news.sky.com/story/self-driving-cars-found-to-be-safer-except-at-dawn-dusk-or-when-turning-according-to-study-13155011,news.sky.com,"Self-driving cars found to be safer - except at dawn, dusk, ...",2026-05-09 18:33:42,Sky News(UK),Sky_News,news.sky.com,reliable,Generally reliable,Sky News (UK) is considered an ordinaryWP:NEWSORGand is thus presumed generally reliable. Sky News UK is unaffiliated with Sky News Australia. Sky News UK has partial ownership of Sky News Arabia.,domain news.sky.com matches reliable domain from file raw_wikipedia_perennial_sources.csv
autonomous_vehicles,neutral,self driving car safety,2,2,https://www.vox.com/future-perfect/411522/self-driving-car-artificial-intelligence-autonomous-vehicle-safety-waymo-google,vox.com,The life-or-death case for self-driving cars - Vox,2026-05-09 18:33:59,Vox(Recode),Vox_(website),vox.com,reliable,Generally reliable,"Voxis considered generally reliable. Some editors say thatVoxis apartisan sourcein the field of politics or that it does not always clearly delineate reporting and opinion content.See also:Polygon (pre-2025),The Verge,New York",domain vox.com matches reliable domain from file raw_wikipedia_perennial_sources.csv
autonomous_vehicles,neutral,self driving car safety,3,2,https://www.bloomberg.com/news/features/2026-01-06/are-autonomous-vehicles-safer-than-human-drivers-we-don-t-know-yet,bloomberg.com,We Still Don't Know if Robotaxis Are Safer Than Human ...,2026-05-09 18:34:13,"Bloomberg(Bloomberg News,Bloomberg Businessweek)",Bloomberg_L.P.,bloomberg.com,reliable,Generally reliable,"Bloomberg publications, includingBloomberg NewsandBloomberg Businessweek, are considered generally reliable for news and business topics.See also:Bloomberg profiles.",domain bloomberg.com matches reliable domain from file raw_wikipedia_perennial_sources.csv
autonomous_vehicles,neutral,self driving car safety,3,10,https://www.theverge.com/transportation/922900/tesla-10-billion-miles-unsupervised-fsd-robotaxi-elon-musk,theverge.com,Tesla hits Musk's threshold for 'safe unsupervised' driving,2026-05-09 18:34:17,The Verge,The_Verge,theverge.com,reliable,Generally reliable,"There is broad consensus thatThe Vergeis areliable sourcefor use in articles relating to technology, science, and automobiles. Some editors question the quality ofThe Verge's instructional content oncomputer hardware.See also:Vox,Polygon (pre-May 2025),New York",domain theverge.com matches reliable domain from file raw_wikipedia_perennial_sources.csv
autonomous_vehicles,slanted,autonomous vehicle accidents,2,4,https://www.nytimes.com/2025/12/02/opinion/self-driving-cars.html,nytimes.com,Opinion | The Medical Case for Self-Driving Cars,2026-05-09 18:34:57,The New York Times(NYT),The_New_York_Times,0362-4331;1553-8095;nytimes.com,reliable,Generally reliable,"There is consensus thatThe New York Timesis generally reliable.WP:RSOPINIONshould be used to evaluate opinion columns, whileWP:NEWSBLOGshould be used for the blogs onThe New York Times's website. The 2018 RfC citesWP:MEDPOPto establish that popular press sources such asThe New York Timesshould generally not be used to supportmedical claims.",domain nytimes.com matches reliable domain from file raw_wikipedia_perennial_sources.csv
autonomous_vehicles,neutral,autonomous trucking impact,1,5,https://www.axios.com/sponsored/the-link-between-autonomous-trucks-and-your-grocery-bill,axios.com,The link between autonomous trucks and your grocery bill,2026-05-09 18:35:37,Axios,Axios_(website),axios.com,reliable,Generally reliable,There is consensus thatAxiosis generally reliable. Some editors considerAxiosto be abiased or opinionated source.Statements of opinionshould beattributedand evaluated fordue weight.,domain axios.com matches reliable domain from file raw_wikipedia_perennial_sources.csv
autonomous_vehicles,slanted,self driving truck dangers,3,5,https://www.axios.com/sponsored/the-link-between-autonomous-trucks-and-your-grocery-bill,axios.com,The link between autonomous trucks and your grocery bill,2026-05-09 18:36:59,Axios,Axios_(website),axios.com,reliable,Generally reliable,There is consensus thatAxiosis generally reliable. Some editors considerAxiosto be abiased or opinionated source.Statements of opinionshould beattributedand evaluated fordue weight.,domain axios.com matches reliable domain from file raw_wikipedia_perennial_sources.csv
cryptocurrency,slanted,cryptocurrency environmental damage,2,7,https://www.theatlantic.com/ideas/archive/2022/12/cryptocurrency-mining-environmental-impact-solution/672360/,theatlantic.com,How to Reduce the Environmental Impact of Crypto,2026-05-09 18:42:18,The Atlantic(The Atlantic Monthly),The_Atlantic,theatlantic.com;1072-7825;2151-9463,reliable,Generally reliable,"The Atlanticis considered generally reliable. Editors should beware thatThe Atlanticdoes not always clearly delineate between reporting and opinion content; opinion pieces, including all articles in the ""Ideas"" column (theatlantic.com/ideas/), are governed byWP:RSOPINION.",domain theatlantic.com matches reliable domain from file raw_wikipedia_perennial_sources.csv
blockchain,slanted,defi hacking risks,3,5,https://theconversation.com/decentralized-finance-is-booming-and-so-are-the-security-risks-my-team-surveyed-nearly-500-crypto-investors-and-uncovered-the-most-common-mistakes-251305,theconversation.com,Decentralized finance is booming − and so are the security ...,2026-05-09 18:50:12,The Conversation,The_Conversation_(website),theconversation.com;2201-5639,reliable,Generally reliable,The Conversationpublishes articles from academics who aresubject-matter experts. It is generally reliable for subjects in the authors'areas of expertise. Opinions published inThe Conversationshould be handled withWP:RSOPINION.,domain theconversation.com matches reliable domain from file raw_wikipedia_perennial_sources.csv
social_media,neutral,instagram mental health research,1,1,https://www.theguardian.com/media/2026/mar/19/instagram-worse-mental-health-whatsapp-global-study-finds,theguardian.com,"Instagram worse for mental health than WhatsApp, global ...",2026-05-09 18:50:30,"The Guardian(TheGuardian.com,The Manchester Guardian,The Guardian Weekly,The Observer)",The_Guardian,0261-3077;1756-3224;theguardian.com,reliable,Generally reliable,There is consensus thatThe Guardianis generally reliable.The Guardian's op-eds should be handled withWP:RSOPINION. Some editors believeThe Guardianisbiased or opinionatedfor politics.See also:The Guardian blogs.Guardian Media soldThe ObservertoTortoise Mediawith effect from 22 April 2025.,domain theguardian.com matches reliable domain from file raw_wikipedia_perennial_sources.csv
social_media,neutral,instagram mental health research,2,3,https://time.com/4793331/instagram-social-media-mental-health/,time.com,Why Instagram Is the Worst Social Media for Mental Health,2026-05-09 18:50:47,Time,Time_(magazine),time.com;0040-781x,reliable,Generally reliable,"There is consensus thatTimeis generally reliable.Time'smagazine blogs, including Techland, should be handled with the appropriate policy. Refer toWP:NEWSORGfor guidance onop-eds, which should only be used withattribution.",domain time.com matches reliable domain from file raw_wikipedia_perennial_sources.csv
social_media,slanted,social media depression link,1,3,https://www.theguardian.com/media/2026/mar/22/study-children-social-media-anxiety-depression,theguardian.com,Study links children's social media use with anxiety and ...,2026-05-09 18:51:12,"The Guardian(TheGuardian.com,The Manchester Guardian,The Guardian Weekly,The Observer)",The_Guardian,0261-3077;1756-3224;theguardian.com,reliable,Generally reliable,There is consensus thatThe Guardianis generally reliable.The Guardian's op-eds should be handled withWP:RSOPINION. Some editors believeThe Guardianisbiased or opinionatedfor politics.See also:The Guardian blogs.Guardian Media soldThe ObservertoTortoise Mediawith effect from 22 April 2025.,domain theguardian.com matches reliable domain from file raw_wikipedia_perennial_sources.csv
social_media,slanted,social media depression link,2,9,https://www.pbs.org/newshour/show/new-study-finds-link-between-pre-teen-use-of-social-media-and-depression,pbs.org,New study finds link between pre-teen use of social media ...,2026-05-09 18:51:28,PBS(Public Broadcasting Service),PBS,pbs.org,reliable,Generally reliable,ThePublic Broadcasting Serviceis an American public broadcaster. It is considered generally reliable by editors.,domain pbs.org matches reliable domain from file raw_wikipedia_perennial_sources.csv
social_media,neutral,tiktok algorithm study,1,1,https://www.theguardian.com/technology/2026/may/06/tiktok-pro-republican-algorithm-2024-election,theguardian.com,TikTok's algorithm favored Republican content in 2024 US ...,2026-05-09 18:51:53,"The Guardian(TheGuardian.com,The Manchester Guardian,The Guardian Weekly,The Observer)",The_Guardian,0261-3077;1756-3224;theguardian.com,reliable,Generally reliable,There is consensus thatThe Guardianis generally reliable.The Guardian's op-eds should be handled withWP:RSOPINION. Some editors believeThe Guardianisbiased or opinionatedfor politics.See also:The Guardian blogs.Guardian Media soldThe ObservertoTortoise Mediawith effect from 22 April 2025.,domain theguardian.com matches reliable domain from file raw_wikipedia_perennial_sources.csv
social_media,neutral,tiktok algorithm study,3,7,https://www.washingtonpost.com/technology/interactive/2025/tiktok-algorithm-mental-health/,washingtonpost.com,TikTok's mental health 'rabbit hole'? It's not in your head.,2026-05-09 18:52:17,"The Washington Post(The Post,WaPo,TWP)",The_Washington_Post,0190-8286;washingtonpost.com,reliable,Generally reliable,Most editors considerThe Washington Postgenerally reliable. Some editors note thatWP:NEWSBLOGshould be used to evaluate blog posts onThe Washington Post's website.,domain washingtonpost.com matches reliable domain from file raw_wikipedia_perennial_sources.csv
social_media,slanted,tiktok addiction risks,3,6,https://www.bbc.com/news/articles/cr7j7n315lmo,bbc.com,TikTok told by EU to change 'addictive design' or face fines,2026-05-09 18:52:51,BBC(British Broadcasting Corporation),BBC,bbc.com,reliable,Generally reliable,"BBC is a Britishpublicly funded broadcaster. It is considered generally reliable. This includesBBC News, BBC documentaries, and the BBC History site (onBBC Online). However, this excludes BBC projects that incorporateuser-generated content(such ash2g2and theBBC Domesday Project) and BBC publications with reduced editorial oversight (such asCollective).Statements of opinionshould conform to the corresponding guideline.",domain bbc.com matches reliable domain from file raw_wikipedia_perennial_sources.csv
social_media,neutral,facebook misinformation research,1,1,https://theconversation.com/facebook-data-reveal-the-devastating-real-world-harms-caused-by-the-spread-of-misinformation-265742,theconversation.com,Facebook data reveal the devastating real-world harms ...,2026-05-09 18:53:09,The Conversation,The_Conversation_(website),theconversation.com;2201-5639,reliable,Generally reliable,The Conversationpublishes articles from academics who aresubject-matter experts. It is generally reliable for subjects in the authors'areas of expertise. Opinions published inThe Conversationshould be handled withWP:RSOPINION.,domain theconversation.com matches reliable domain from file raw_wikipedia_perennial_sources.csv
social_media,neutral,facebook misinformation research,1,8,https://www.theguardian.com/world/ng-interactive/2025/sep/28/inside-the-everyday-facebook-networks-where-far-right-ideas-grow,theguardian.com,Inside the everyday Facebook networks where far-right ...,2026-05-09 18:53:14,"The Guardian(TheGuardian.com,The Manchester Guardian,The Guardian Weekly,The Observer)",The_Guardian,0261-3077;1756-3224;theguardian.com,reliable,Generally reliable,There is consensus thatThe Guardianis generally reliable.The Guardian's op-eds should be handled withWP:RSOPINION. Some editors believeThe Guardianisbiased or opinionatedfor politics.See also:The Guardian blogs.Guardian Media soldThe ObservertoTortoise Mediawith effect from 22 April 2025.,domain theguardian.com matches reliable domain from file raw_wikipedia_perennial_sources.csv
social_media,slanted,facebook polarizing effects,1,1,https://arstechnica.com/science/2026/05/rip-social-media-what-comes-next-is-messy/,arstechnica.com,RIP social media. What comes next is messy.,2026-05-09 18:53:45,Ars Technica,Ars_Technica,arstechnica.com,reliable,Generally reliable,Ars Technicais considered generally reliable for science- and technology-related articles.,domain arstechnica.com matches reliable domain from file raw_wikipedia_perennial_sources.csv
social_media,slanted,facebook polarizing effects,2,6,https://www.npr.org/2023/07/27/1190383104/new-study-shows-just-how-facebooks-algorithm-shapes-conservative-and-liberal-bub,npr.org,New study shows just how Facebook's algorithm shapes ...,2026-05-09 18:54:07,NPR(National Public Radio),NPR,npr.org,reliable,Generally reliable,"There is consensus that NPR, an American public service broadcaster, is generally reliable for news and statements of fact. NPR'sopinion piecesshould only be used withattribution.",domain npr.org matches reliable domain from file raw_wikipedia_perennial_sources.csv
social_media,slanted,facebook polarizing effects,3,3,https://www.washingtonpost.com/technology/2023/07/27/social-media-research-meta-political-views/,washingtonpost.com,"Changing Facebook's algorithm won't fix polarization, new ...",2026-05-09 18:54:16,"The Washington Post(The Post,WaPo,TWP)",The_Washington_Post,0190-8286;washingtonpost.com,reliable,Generally reliable,Most editors considerThe Washington Postgenerally reliable. Some editors note thatWP:NEWSBLOGshould be used to evaluate blog posts onThe Washington Post's website.,domain washingtonpost.com matches reliable domain from file raw_wikipedia_perennial_sources.csv
social_media,slanted,facebook polarizing effects,3,6,https://theconversation.com/is-social-media-fuelling-political-polarisation-232749,theconversation.com,Is social media fuelling political polarisation?,2026-05-09 18:54:17,The Conversation,The_Conversation_(website),theconversation.com;2201-5639,reliable,Generally reliable,The Conversationpublishes articles from academics who aresubject-matter experts. It is generally reliable for subjects in the authors'areas of expertise. Opinions published inThe Conversationshould be handled withWP:RSOPINION.,domain theconversation.com matches reliable domain from file raw_wikipedia_perennial_sources.csv
social_media,slanted,facebook polarizing effects,3,7,https://www.theguardian.com/technology/2023/jul/27/meta-facebook-algorithm-2020-election,theguardian.com,Changing Meta's algorithms did not help US political ...,2026-05-09 18:54:17,"The Guardian(TheGuardian.com,The Manchester Guardian,The Guardian Weekly,The Observer)",The_Guardian,0261-3077;1756-3224;theguardian.com,reliable,Generally reliable,There is consensus thatThe Guardianis generally reliable.The Guardian's op-eds should be handled withWP:RSOPINION. Some editors believeThe Guardianisbiased or opinionatedfor politics.See also:The Guardian blogs.Guardian Media soldThe ObservertoTortoise Mediawith effect from 22 April 2025.,domain theguardian.com matches reliable domain from file raw_wikipedia_perennial_sources.csv
social_media,neutral,twitter echo chamber,1,5,https://www.theguardian.com/politics/2017/feb/04/twitter-accounts-really-are-echo-chambers-study-finds,theguardian.com,"Twitter accounts really are echo chambers, study finds",2026-05-09 18:54:40,"The Guardian(TheGuardian.com,The Manchester Guardian,The Guardian Weekly,The Observer)",The_Guardian,0261-3077;1756-3224;theguardian.com,reliable,Generally reliable,There is consensus thatThe Guardianis generally reliable.The Guardian's op-eds should be handled withWP:RSOPINION. Some editors believeThe Guardianisbiased or opinionatedfor politics.See also:The Guardian blogs.Guardian Media soldThe ObservertoTortoise Mediawith effect from 22 April 2025.,domain theguardian.com matches reliable domain from file raw_wikipedia_perennial_sources.csv
social_media,neutral,twitter echo chamber,2,1,https://theconversation.com/online-platforms-risk-becoming-ideological-echo-chambers-that-undermine-meaningful-dialogue-247982,theconversation.com,Online platforms risk becoming ideological echo chambers ...,2026-05-09 18:54:50,The Conversation,The_Conversation_(website),theconversation.com;2201-5639,reliable,Generally reliable,The Conversationpublishes articles from academics who aresubject-matter experts. It is generally reliable for subjects in the authors'areas of expertise. Opinions published inThe Conversationshould be handled withWP:RSOPINION.,domain theconversation.com matches reliable domain from file raw_wikipedia_perennial_sources.csv
social_media,neutral,twitter echo chamber,3,1,https://arstechnica.com/science/2026/05/rip-social-media-what-comes-next-is-messy/,arstechnica.com,RIP social media. What comes next is messy.,2026-05-09 18:54:58,Ars Technica,Ars_Technica,arstechnica.com,reliable,Generally reliable,Ars Technicais considered generally reliable for science- and technology-related articles.,domain arstechnica.com matches reliable domain from file raw_wikipedia_perennial_sources.csv
online_privacy,slanted,government backdoor dangers,3,4,https://www.bbc.com/news/articles/cgj54eq4vejo,bbc.com,Apple pulls data protection tool after UK government ...,2026-05-09 18:59:58,BBC(British Broadcasting Corporation),BBC,bbc.com,reliable,Generally reliable,"BBC is a Britishpublicly funded broadcaster. It is considered generally reliable. This includesBBC News, BBC documentaries, and the BBC History site (onBBC Online). However, this excludes BBC projects that incorporateuser-generated content(such ash2g2and theBBC Domesday Project) and BBC publications with reduced editorial oversight (such asCollective).Statements of opinionshould conform to the corresponding guideline.",domain bbc.com matches reliable domain from file raw_wikipedia_perennial_sources.csv
online_privacy,slanted,government backdoor dangers,3,8,https://www.theglobeandmail.com/politics/article-us-congress-lawful-access-bill-c-22-hackers/,theglobeandmail.com,U.S. Congress warns Ottawa's lawful-access bill could ...,2026-05-09 19:00:00,The Globe and Mail,The_Globe_and_Mail,0319-0714;theglobeandmail.com,reliable,Generally reliable,"In a 2021 RfC, editors found a strong consensus thatThe Globe and Mailis generally reliable for news coverage and is considered anewspaper of record.",domain theglobeandmail.com matches reliable domain from file raw_wikipedia_perennial_sources.csv
online_privacy,neutral,facial recognition benefits,2,9,https://theconversation.com/how-safe-is-your-face-the-pros-and-cons-of-having-facial-recognition-everywhere-265753,theconversation.com,How safe is your face? The pros and cons of having facial ...,2026-05-09 19:00:37,The Conversation,The_Conversation_(website),theconversation.com;2201-5639,reliable,Generally reliable,The Conversationpublishes articles from academics who aresubject-matter experts. It is generally reliable for subjects in the authors'areas of expertise. Opinions published inThe Conversationshould be handled withWP:RSOPINION.,domain theconversation.com matches reliable domain from file raw_wikipedia_perennial_sources.csv
online_privacy,slanted,facial recognition surveillance,1,2,https://www.theguardian.com/technology/ng-interactive/2026/may/03/ai-facial-recognition-oversight-lagging-far-behind-technology-watchdogs-warn,theguardian.com,AI facial recognition oversight lagging far behind ...,2026-05-09 19:00:58,"The Guardian(TheGuardian.com,The Manchester Guardian,The Guardian Weekly,The Observer)",The_Guardian,0261-3077;1756-3224;theguardian.com,reliable,Generally reliable,There is consensus thatThe Guardianis generally reliable.The Guardian's op-eds should be handled withWP:RSOPINION. Some editors believeThe Guardianisbiased or opinionatedfor politics.See also:The Guardian blogs.Guardian Media soldThe ObservertoTortoise Mediawith effect from 22 April 2025.,domain theguardian.com matches reliable domain from file raw_wikipedia_perennial_sources.csv
online_privacy,slanted,facial recognition surveillance,3,3,https://www.bbc.com/news/articles/c3r7pwpgeweo,bbc.com,Facial recognition could be used more by police under plans,2026-05-09 19:01:23,BBC(British Broadcasting Corporation),BBC,bbc.com,reliable,Generally reliable,"BBC is a Britishpublicly funded broadcaster. It is considered generally reliable. This includesBBC News, BBC documentaries, and the BBC History site (onBBC Online). However, this excludes BBC projects that incorporateuser-generated content(such ash2g2and theBBC Domesday Project) and BBC publications with reduced editorial oversight (such asCollective).Statements of opinionshould conform to the corresponding guideline.",domain bbc.com matches reliable domain from file raw_wikipedia_perennial_sources.csv
